index,id_doc,original_name,id_wkd,type_place,coord,normalized_name,longitude,latitude,shortTitle,pubPlace,printer,date,type_text,genre,url
460,Moreno_134,Sierra-Morena,Q686362,Sitios naturales,"38.3,-5.4",Sierra Morena,38.3,-5.4,Rosaura la de Trujillo,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_134.xml
461,Moreno_134,Trujillo,Q214173,Pueblos/ciudades/regiones ,"39.465277777778,-5.8788888888889",Trujillo,39.465277777778,-5.8788888888889,Rosaura la de Trujillo,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_134.xml
448,Moreno_108,Cádiz,Q15682,Pueblos/ciudades/regiones ,"36.535,-6.2975",Cádiz,36.535,-6.2975,Juan Lanas. Coplas muy divertidas de un hombre trabajador del campo,Carmona (Sevilla),José María Moreno,1850-1859,Coplas,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_108.xml
415,Moreno_322,Bargas,Q1628628,Pueblos/ciudades/regiones ,"39.94,-4.0194444444444",Bargas,39.94,-4.0194444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
416,Moreno_322,Bargas,Q1628628,Pueblos/ciudades/regiones ,"39.94,-4.0194444444444",Bargas,39.94,-4.0194444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
417,Moreno_322,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
418,Moreno_322,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
419,Moreno_322,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
420,Moreno_322,Bargas,Q1628628,Pueblos/ciudades/regiones ,"39.94,-4.0194444444444",Bargas,39.94,-4.0194444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
421,Moreno_322,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
422,Moreno_322,Barceloná,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
423,Moreno_322,Argél,Q3561,Pueblos/ciudades/regiones,"36.776388888889,3.0586111111111",Argel,36.776388888889,3.0586111111111,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
424,Moreno_322,Bargas,Q1628628,Pueblos/ciudades/regiones ,"39.94,-4.0194444444444",Bargas,39.94,-4.0194444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
425,Moreno_322,BARGAS,Q1628628,Pueblos/ciudades/regiones ,"39.94,-4.0194444444444",Bargas,39.94,-4.0194444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
426,Moreno_322,Ceuta,Q5823,Pueblos/ciudades/regiones ,"35.886667,-5.3",Ceuta,35.886667,-5.3,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
427,Moreno_322,Ceuta,Q5823,Pueblos/ciudades/regiones ,"35.886667,-5.3",Ceuta,35.886667,-5.3,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
428,Moreno_322,Ceuta,Q5823,Pueblos/ciudades/regiones ,"35.886667,-5.3",Ceuta,35.886667,-5.3,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
429,Moreno_322,Mequinéz,Q178663,Pueblos/ciudades/regiones ,"33.883333333333,-5.55",Mequinez,33.883333333333,-5.55,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
430,Moreno_322,Ceuta,Q5823,Pueblos/ciudades/regiones ,"35.886667,-5.3",Ceuta,35.886667,-5.3,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
431,Moreno_322,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
432,Moreno_322,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
433,Moreno_322,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
434,Moreno_322,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
435,Moreno_322,Bargas,Q1628628,Pueblos/ciudades/regiones ,"39.94,-4.0194444444444",Bargas,39.94,-4.0194444444444,Don Pedro Juan de la Rosa y Doña María de Bargas,Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_322.xml
436,Moreno_336,Santa Cruz,Q14328,Pueblos/ciudades/regiones ,"28.466666666667,-16.25",Santa Cruz de Tenerife,28.466666666667,-16.25,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
437,Moreno_336,AFRICA,Q15,Países/reinos/imperios/continentes,"21.09375,7.1881",África,21.09375,7.1881,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
438,Moreno_336,Melilla,Q5831,Pueblos/ciudades/regiones ,"35.2825,-2.9475",Melilla,35.2825,-2.9475,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
439,Moreno_336,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
440,Moreno_336,Tetuan,Q1773540,Pueblos/ciudades/regiones ,"35.566666666667,-5.3666666666667",Tetuán,35.566666666667,-5.3666666666667,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
441,Moreno_336,Tanger,Q126148,Pueblos/ciudades/regiones ,"35.776666666666664,-5.803888888888888",Tánger,35.776666666666664,-5.803888888888888,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
442,Moreno_336,Tetuan,Q1773540,Pueblos/ciudades/regiones ,"35.566666666667,-5.3666666666667",Tetuán,35.566666666667,-5.3666666666667,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
443,Moreno_336,Melilla,Q5831,Pueblos/ciudades/regiones ,"35.2825,-2.9475",Melilla,35.2825,-2.9475,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
444,Moreno_336,Tetuan,Q1773540,Pueblos/ciudades/regiones ,"35.566666666667,-5.3666666666667",Tetuán,35.566666666667,-5.3666666666667,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
445,Moreno_336,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
446,Moreno_336,Leon,Q15699,Pueblos/ciudades/regiones ,"42.598888888889,-5.5669444444444",León,42.598888888889,-5.5669444444444,Tratado de paz de la guerra de África,Carmona (Sevilla),José María Moreno,[s.a],Diálogos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_336.xml
287,Moreno_337,Cabo Negro,Q2932413,Sitios naturales,"35.67027778,-5.285",Cabo Negro,35.67027778,-5.285,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
288,Moreno_337,Sierra Bermeja,Q3483441,Sitios naturales,"36.482372222222,-5.2101194444444",Sierra Bermeja,36.482372222222,-5.2101194444444,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
289,Moreno_337,AFRICA,Q15,Países/reinos/imperios/continentes,"21.09375,7.1881",África,21.09375,7.1881,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
290,Moreno_337,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
291,Moreno_337,Castilla,Q1114855,Pueblos/ciudades/regiones ,"42.491111111111,-3.1355555555556",Cerezo de Río Tirón,42.491111111111,-3.1355555555556,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
292,Moreno_337,Simancas,Q986572,Pueblos/ciudades/regiones ,"41.5904328,-4.8268456",Simancas,41.5904328,-4.8268456,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
293,Moreno_337,Tetuan,Q1773540,Pueblos/ciudades/regiones ,"35.566666666667,-5.3666666666667",Tetuán,35.566666666667,-5.3666666666667,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
295,Moreno_337,Martin,Q2626632,Pueblos/ciudades/regiones ,"35.61,-5.27",Río Martín,35.61,-5.27,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
297,Moreno_337,Espana,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
298,Moreno_337,lberia,,Ambiguos,,,40.2,-3.5,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
299,Moreno_337,Málaga,Q8851,Pueblos/ciudades/regiones ,"36.716666666667,-4.4166666666667",Málaga,36.716666666667,-4.4166666666667,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
300,Moreno_337,Cantábria,Q3946,Pueblos/ciudades/regiones ,"43.333333333333,-4",Cantabria,43.333333333333,-4,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
301,Moreno_337,Arabia,Q31945,Pueblos/ciudades/regiones,"23,46",Peninsula de Arabia,23,46,La guerra de África. Campamento y sangre,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_337.xml
254,Moreno_135,Nazaret,Q430776,Pueblos/ciudades/regiones ,"32.702102777778,35.29785",Nazaret,32.702102777778,35.29785,"Relación de la vida, pasión y muerte de Cristo nuestro señor",Carmona (Sevilla),José María Moreno,[s.a],Romances,Sagrado,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_135.xml
255,Moreno_135,Belén,Q5776,Pueblos/ciudades/regiones ,"31.704444444444,35.206111111111",Belén,31.704444444444,35.206111111111,"Relación de la vida, pasión y muerte de Cristo nuestro señor",Carmona (Sevilla),José María Moreno,[s.a],Romances,Sagrado,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_135.xml
256,Moreno_135,Jeruzalen,Q1218,Pueblos/ciudades/regiones ,"31.77888888888889,35.22555555555556",Jerusalén,31.77888888888889,35.22555555555556,"Relación de la vida, pasión y muerte de Cristo nuestro señor",Carmona (Sevilla),José María Moreno,[s.a],Romances,Sagrado,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_135.xml
257,Moreno_135,Calvario,Q170516,Sitios naturales,"31.778611111111,35.229444444444",Calvario,31.778611111111,35.229444444444,"Relación de la vida, pasión y muerte de Cristo nuestro señor",Carmona (Sevilla),José María Moreno,[s.a],Romances,Sagrado,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_135.xml
258,Moreno_121,Córdoba,Q5818,Pueblos/ciudades/regiones ,"37.883333333333,-4.7666666666667",Córdoba,37.883333333333,-4.7666666666667,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
259,Moreno_121,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
260,Moreno_121,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
261,Moreno_121,Córdoba,Q5818,Pueblos/ciudades/regiones ,"37.883333333333,-4.7666666666667",Córdoba,37.883333333333,-4.7666666666667,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
262,Moreno_121,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
263,Moreno_121,Lima,Q2868,Pueblos/ciudades/regiones,"-12.06,-77.0375",Lima,-12.06,-77.0375,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
264,Moreno_121,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
265,Moreno_121,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
266,Moreno_121,Córdoba,Q5818,Pueblos/ciudades/regiones ,"37.883333333333,-4.7666666666667",Córdoba,37.883333333333,-4.7666666666667,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
267,Moreno_121,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
268,Moreno_121,Vera-Cruz,Q173270,Pueblos/ciudades/regiones ,"19.190277777778,-96.153333333333",Veracruz,19.190277777778,-96.153333333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
269,Moreno_121,Fspaña,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
270,Moreno_121,deCordoba,Q5818,Pueblos/ciudades/regiones ,"37.883333333333,-4.7666666666667",Córdoba,37.883333333333,-4.7666666666667,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
271,Moreno_121,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
272,Moreno_121,Vera-Cruz,Q173270,Pueblos/ciudades/regiones ,"19.190277777778,-96.153333333333",Veracruz,19.190277777778,-96.153333333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
273,Moreno_121,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
274,Moreno_121,Madrid,Q2807,Pueblos/ciudades/regiones ,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
275,Moreno_121,Castilla,Q1114855,Pueblos/ciudades/regiones ,"42.491111111111,-3.1355555555556",Cerezo de Río Tirón,42.491111111111,-3.1355555555556,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
276,Moreno_121,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
277,Moreno_121,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
278,Moreno_121,indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
279,Moreno_121,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
280,Moreno_121,lima,Q2868,Pueblos/ciudades/regiones ,"-12.06,-77.0375",Lima,-12.06,-77.0375,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
281,Moreno_121,Cadiz,Q15682,Pueblos/ciudades/regiones ,"36.535,-6.2975",Cádiz,36.535,-6.2975,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
282,Moreno_121,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
283,Moreno_121,Lima,Q2868,Pueblos/ciudades/regiones ,"-12.06,-77.0375",Lima,-12.06,-77.0375,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
284,Moreno_121,Lima,Q2868,Pueblos/ciudades/regiones ,"-12.06,-77.0375",Lima,-12.06,-77.0375,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
285,Moreno_121,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
286,Moreno_121,españa,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El hijo del berdugo.,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_121.xml
353,Moreno_041,Porcuna,Q375851,Pueblos/ciudades/regiones ,"37.869722222222,-4.1872222222222",Porcuna,37.869722222222,-4.1872222222222,"El nunca bien ponderado, célebre cual no otro, y alegre como cualquiera, casamiento de Juan Pindajo con María Curiana",Carmona (Sevilla),José María Moreno,1850-1859,Desposorios,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_041.xml
354,Moreno_041,Filipinas,Q928,Países/reinos/imperios/continentes,"12,123",Filipinas,12,123,"El nunca bien ponderado, célebre cual no otro, y alegre como cualquiera, casamiento de Juan Pindajo con María Curiana",Carmona (Sevilla),José María Moreno,1850-1859,Desposorios,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_041.xml
355,Moreno_041,Marruecos,Q1028,Países/reinos/imperios/continentes,"32,-6",Marruecos,32,-6,"El nunca bien ponderado, célebre cual no otro, y alegre como cualquiera, casamiento de Juan Pindajo con María Curiana",Carmona (Sevilla),José María Moreno,1850-1859,Desposorios,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_041.xml
356,Moreno_041,Chiclana,Q277302,Pueblos/ciudades/regiones ,"36.416666666667,-6.15",Chiclana de la Frontera,36.416666666667,-6.15,"El nunca bien ponderado, célebre cual no otro, y alegre como cualquiera, casamiento de Juan Pindajo con María Curiana",Carmona (Sevilla),José María Moreno,1850-1859,Desposorios,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_041.xml
357,Moreno_041,Lebrija,Q261085,Pueblos/ciudades/regiones ,"36.919444444444,-6.0780555555556",Lebrija,36.919444444444,-6.0780555555556,"El nunca bien ponderado, célebre cual no otro, y alegre como cualquiera, casamiento de Juan Pindajo con María Curiana",Carmona (Sevilla),José María Moreno,1850-1859,Desposorios,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_041.xml
358,Moreno_055,Viena,Q1741,Pueblos/ciudades/regiones ,"48.208333333333336,16.3725",Viena,48.208333333333336,16.3725,El casamiento entre dos damas,Carmona (Sevilla),José María Moreno,[s.a],Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_055.xml
359,Moreno_055,Viena,Q1741,Pueblos/ciudades/regiones ,"48.208333333333336,16.3725",Viena,48.208333333333336,16.3725,El casamiento entre dos damas,Carmona (Sevilla),José María Moreno,[s.a],Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_055.xml
360,Moreno_055,Grecia,Q41,Países/reinos/imperios/continentes,"38.5,23",Grecia,38.5,23,El casamiento entre dos damas,Carmona (Sevilla),José María Moreno,[s.a],Relaciones de sucesos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_055.xml
361,Moreno_082,Fuente del Arco ,Q1605901,Pueblos/ciudades/regiones ,"38.1525,-5.8966666666667",Fuente del Arco,38.1525,-5.8966666666667,Juan de Prados o el chasco del arriero,Carmona (Sevilla),José María Moreno,1850-1859,Chascos,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_082.xml
